PRISM Time Series Data
Location:  Lat: 35.3871   Lon: -120.4040   Elev: 1873ft
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1981-01 - 2018-06
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2019-Jan-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
1992-05,0.00,45.2,63.8,82.4
1992-06,0.03,47.4,65.8,84.1
1992-07,0.27,52.6,72.1,91.6
1992-08,0.00,52.9,74.8,96.6
1992-09,0.00,47.1,68.7,90.2
1992-10,2.84,45.2,63.0,80.7
1992-11,0.00,32.5,50.6,68.7
1992-12,6.50,28.4,42.7,56.9
1993-01,11.54,32.3,44.4,56.5
1993-02,8.13,34.5,46.2,57.9
1993-03,4.10,38.5,53.7,68.9
1993-04,0.41,36.4,54.2,71.9
1993-05,0.14,41.5,60.3,79.1
1993-06,0.18,45.4,68.1,90.8
1993-07,0.00,50.5,69.4,88.4
1993-08,0.00,50.5,71.5,92.5
1993-09,0.00,46.9,67.7,88.6
1993-10,0.24,43.6,62.2,80.7
1993-11,1.29,32.5,50.2,68.0
1993-12,2.09,28.7,44.5,60.4
1994-01,2.55,29.5,46.8,64.1
1994-02,5.91,32.2,45.4,58.7
1994-03,1.85,36.5,52.7,68.9
1994-04,1.31,37.1,54.4,71.8
1994-05,0.99,41.3,58.9,76.6
1994-06,0.00,45.8,68.0,90.2
1994-07,0.00,51.9,71.8,91.7
1994-08,0.00,52.1,73.7,95.3
1994-09,3.61,47.9,67.5,87.0
1994-10,1.26,42.5,59.5,76.6
1994-11,2.37,30.2,44.9,59.5
1994-12,1.20,29.1,43.7,58.2
1995-01,19.02,36.9,46.2,55.4
1995-02,2.00,37.1,51.7,66.3
1995-03,15.00,38.4,50.6,62.9
1995-04,0.59,35.6,51.9,68.2
1995-05,1.19,42.9,57.6,72.3
1995-06,0.63,45.4,64.8,84.2
1995-07,0.00,52.4,72.4,92.4
1995-08,0.00,51.7,73.0,94.3
1995-09,0.00,47.1,68.8,90.5
1995-10,0.00,42.1,62.5,82.9
1995-11,0.33,38.1,56.5,74.9
1995-12,3.29,33.6,48.0,62.4
1996-01,4.31,31.9,47.1,62.3
1996-02,9.82,38.9,50.4,61.9
1996-03,2.40,36.2,51.7,67.3
1996-04,1.57,37.7,56.0,74.4
1996-05,1.25,42.1,62.0,81.9
1996-06,0.00,45.7,67.4,89.2
1996-07,0.00,54.0,75.6,97.1
1996-08,0.00,52.5,74.4,96.3
1996-09,0.00,46.0,66.8,87.6
1996-10,2.59,40.7,59.5,78.3
1996-11,3.72,37.0,51.5,66.1
1996-12,10.30,34.4,47.1,59.7
1997-01,12.74,36.3,47.5,58.7
1997-02,0.08,33.2,47.8,62.4
1997-03,0.00,34.3,53.1,71.9
1997-04,0.00,36.3,55.0,73.8
1997-05,0.00,45.4,66.7,88.0
1997-06,0.00,46.9,66.6,86.4
1997-07,0.02,51.6,70.9,90.3
1997-08,0.00,54.0,72.9,91.8
1997-09,0.15,50.8,70.1,89.5
1997-10,0.01,40.4,59.5,78.5
1997-11,5.06,38.2,53.2,68.2
1997-12,4.83,29.4,43.2,56.9
1998-01,5.97,34.5,47.0,59.5
1998-02,16.85,36.1,45.8,55.6
1998-03,3.78,36.5,50.1,63.7
1998-04,3.60,36.4,50.8,65.2
1998-05,3.69,40.8,54.1,67.4
1998-06,0.03,46.1,61.9,77.7
1998-07,0.00,53.1,73.0,92.9
1998-08,0.00,53.5,75.1,96.7
1998-09,0.30,50.4,67.8,85.2
1998-10,0.28,39.4,57.9,76.4
1998-11,1.86,33.1,48.8,64.6
1998-12,1.51,25.4,42.2,58.9
1999-01,3.61,30.0,46.1,62.2
1999-02,2.11,31.8,45.5,59.2
1999-03,4.85,32.9,46.8,60.7
1999-04,2.32,34.5,50.1,65.8
1999-05,0.00,38.2,57.3,76.5
1999-06,0.03,44.3,64.6,85.0
1999-07,0.00,50.9,70.9,90.8
1999-08,0.00,50.3,70.4,90.5
1999-09,0.27,48.0,68.1,88.1
1999-10,0.00,42.2,63.7,85.1
1999-11,1.46,35.1,52.6,70.0
1999-12,0.09,27.1,45.3,63.6
2000-01,4.27,34.1,47.1,60.1
2000-02,11.66,37.3,48.4,59.5
2000-03,1.79,35.0,49.6,64.3
2000-04,3.01,39.0,56.0,73.0
2000-05,0.22,44.4,63.2,82.1
2000-06,0.17,50.0,69.6,89.2
2000-07,0.00,50.8,70.6,90.5
2000-08,0.00,54.1,74.4,94.7
2000-09,0.13,49.5,68.2,86.9
2000-10,2.71,41.2,57.7,74.2
2000-11,0.04,29.9,46.9,63.9
2000-12,0.10,31.9,48.3,64.7
2001-01,7.59,28.7,43.7,58.7
2001-02,7.34,32.3,44.3,56.4
2001-03,6.07,38.5,52.3,66.2
2001-04,2.55,35.0,50.2,65.3
2001-05,0.00,46.4,66.7,86.9
2001-06,0.00,47.8,69.3,90.9
2001-07,0.05,53.9,71.8,89.8
2001-08,0.00,52.4,72.8,93.1
2001-09,0.00,49.3,68.7,88.1
2001-10,0.83,44.7,63.1,81.6
2001-11,5.00,39.5,53.3,67.1
2001-12,4.16,33.0,44.8,56.7
2002-01,1.25,30.2,44.1,57.9
2002-02,0.82,32.3,49.0,65.6
2002-03,1.98,32.3,48.5,64.7
2002-04,0.97,38.3,54.6,70.9
2002-05,0.23,41.4,59.7,78.1
2002-06,0.00,48.3,68.4,88.5
2002-07,0.00,55.6,74.8,94.1
2002-08,0.00,52.1,71.6,91.2
2002-09,0.04,51.5,71.2,90.9
2002-10,0.00,42.4,59.2,76.0
2002-11,5.08,37.8,54.0,70.2
2002-12,7.60,34.4,46.1,57.8
2003-01,0.32,37.0,51.2,65.4
2003-02,2.74,33.2,47.3,61.3
2003-03,2.74,35.7,51.4,67.1
2003-04,2.09,34.4,49.3,64.3
2003-05,1.73,42.4,60.4,78.4
2003-06,0.00,48.6,67.8,87.0
2003-07,0.05,56.3,77.3,98.2
2003-08,0.00,54.1,73.6,93.1
2003-09,0.00,51.7,71.9,92.1
2003-10,0.00,47.2,67.0,86.9
2003-11,2.18,34.0,48.6,63.1
2003-12,3.71,33.9,46.6,59.3
2004-01,0.94,31.6,45.5,59.5
2004-02,7.14,33.1,45.6,58.0
2004-03,0.60,39.8,57.4,75.0
2004-04,0.00,37.4,56.5,75.5
2004-05,0.00,42.3,61.6,81.0
2004-06,0.00,47.5,68.0,88.4
2004-07,0.00,53.5,73.2,92.8
2004-08,0.00,53.2,72.9,92.6
2004-09,0.00,48.8,69.8,90.8
2004-10,5.50,43.5,58.9,74.2
2004-11,1.18,34.2,48.4,62.7
2004-12,8.78,32.5,46.8,61.1
2005-01,9.10,34.8,47.1,59.4
2005-02,4.57,37.7,48.9,60.0
2005-03,3.60,38.0,51.5,65.1
2005-04,1.41,35.0,51.8,68.7
2005-05,1.03,43.7,61.3,78.9
2005-06,0.04,44.7,63.9,83.1
2005-07,0.00,55.4,76.3,97.3
2005-08,0.00,54.0,74.5,95.0
2005-09,0.02,45.4,65.4,85.5
2005-10,0.30,42.7,60.7,78.6
2005-11,0.51,38.0,55.3,72.6
2005-12,1.81,35.4,49.0,62.6
2006-01,8.81,33.1,46.7,60.4
2006-02,2.56,33.1,49.4,65.8
2006-03,5.74,31.3,44.4,57.4
2006-04,6.75,38.6,50.5,62.4
2006-05,1.24,43.7,62.0,80.3
2006-06,0.00,50.9,70.8,90.7
2006-07,0.00,58.4,78.7,99.0
2006-08,0.00,50.8,70.4,90.0
2006-09,0.00,47.3,68.0,88.7
2006-10,0.21,41.6,58.5,75.3
2006-11,0.24,37.0,53.0,69.0
2006-12,2.57,30.7,46.0,61.3
2007-01,0.90,25.6,42.5,59.4
2007-02,4.05,33.8,47.2,60.6
2007-03,0.47,36.5,53.6,70.6
2007-04,0.70,37.1,55.2,73.2
2007-05,0.02,40.5,61.3,82.1
2007-06,0.00,46.0,67.4,88.8
2007-07,0.00,52.7,72.9,93.1
2007-08,0.09,53.5,73.6,93.7
2007-09,0.07,47.7,66.1,84.5
2007-10,0.93,42.7,59.2,75.6
2007-11,0.13,35.1,53.5,71.8
2007-12,4.44,29.2,42.8,56.4
2008-01,13.53,32.3,44.0,55.6
2008-02,3.13,33.0,46.4,59.9
2008-03,0.06,34.2,51.4,68.6
2008-04,0.32,33.0,52.3,71.6
2008-05,0.00,41.3,59.6,78.0
2008-06,0.00,47.6,69.1,90.6
2008-07,0.00,55.0,74.6,94.3
2008-08,0.00,55.2,75.0,94.9
2008-09,0.00,49.7,70.0,90.4
2008-10,0.23,43.6,62.9,82.3
2008-11,1.54,39.6,54.4,69.1
2008-12,2.35,29.9,43.7,57.4
2009-01,0.70,34.5,49.2,63.8
2009-02,5.46,33.5,46.2,58.9
2009-03,1.28,34.6,49.6,64.5
2009-04,0.63,34.7,52.4,70.1
2009-05,0.18,45.5,64.8,84.0
2009-06,0.11,47.4,64.7,82.0
2009-07,0.00,54.8,75.4,96.0
2009-08,0.00,52.8,73.0,93.2
2009-09,0.00,52.7,72.9,93.1
2009-10,4.69,43.6,58.5,73.5
2009-11,0.04,34.4,51.2,67.9
2009-12,4.77,31.7,44.3,56.9
2010-01,8.19,36.0,47.8,59.6
2010-02,4.75,35.6,47.2,58.9
2010-03,1.32,34.4,49.6,64.8
2010-04,3.52,35.4,49.7,64.1
2010-05,0.23,38.9,56.1,73.4
2010-06,0.00,46.7,66.8,86.9
2010-07,0.00,51.6,71.2,90.9
2010-08,0.00,52.1,71.3,90.6
2010-09,0.00,48.5,68.8,89.1
2010-10,1.73,46.7,61.0,75.3
2010-11,2.42,34.6,49.6,64.7
2010-12,11.52,36.2,47.2,58.2
2011-01,1.97,31.8,46.1,60.4
2011-02,4.49,30.6,44.0,57.3
2011-03,8.70,36.0,48.7,61.4
2011-04,0.19,38.0,53.7,69.4
2011-05,1.00,38.7,56.8,74.8
2011-06,0.74,42.9,62.4,81.8
2011-07,0.00,56.0,73.2,90.4
2011-08,0.00,53.7,73.2,92.7
2011-09,0.09,52.5,71.8,91.1
2011-10,1.48,45.6,62.0,78.4
2011-11,2.76,35.8,50.3,64.7
2011-12,0.20,27.2,43.7,60.2
2012-01,2.44,30.6,47.2,63.7
2012-02,0.45,32.9,48.4,63.8
2012-03,3.41,35.6,50.6,65.6
2012-04,2.91,41.1,56.4,71.6
2012-05,0.00,44.2,64.3,84.3
2012-06,0.00,49.3,69.4,89.6
2012-07,0.00,54.1,73.0,91.8
2012-08,0.00,57.4,78.0,98.7
2012-09,0.00,53.1,72.8,92.6
2012-10,0.97,47.8,63.6,79.3
2012-11,1.80,38.4,53.5,68.6
2012-12,6.13,36.3,46.2,56.1
2013-01,1.32,29.7,43.9,58.2
2013-02,0.52,31.2,46.7,62.3
2013-03,1.26,38.3,55.5,72.6
2013-04,0.20,41.2,59.3,77.5
2013-05,0.11,46.2,65.4,84.5
2013-06,0.00,52.7,72.0,91.3
2013-07,0.01,57.3,76.1,94.8
2013-08,0.00,52.5,72.3,92.2
2013-09,0.00,50.5,69.0,87.5
2013-10,0.42,41.6,59.6,77.6
2013-11,0.19,36.1,52.7,69.3
2013-12,0.33,25.7,44.7,63.7
2014-01,0.02,32.3,51.5,70.6
2014-02,3.80,37.7,51.3,64.9
2014-03,3.05,40.1,55.8,71.5
2014-04,1.65,41.0,57.8,74.7
2014-05,0.00,46.1,66.1,86.0
2014-06,0.00,50.8,71.0,91.3
2014-07,0.00,59.1,77.1,95.2
2014-08,0.00,55.6,74.5,93.3
2014-09,0.00,53.5,72.0,90.6
2014-10,0.00,47.8,65.8,83.7
2014-11,1.57,40.1,55.1,70.1
2014-12,5.35,39.1,49.5,59.8
2015-01,0.22,33.1,49.0,64.8
2015-02,2.44,38.1,53.4,68.6
2015-03,0.15,39.7,58.3,76.9
2015-04,0.85,39.9,57.3,74.8
2015-05,0.22,44.4,60.3,76.2
2015-06,0.04,52.4,72.6,92.7
2015-07,1.01,58.2,74.8,91.5
2015-08,0.00,55.4,73.9,92.5
2015-09,0.05,52.3,71.3,90.4
2015-10,0.12,49.8,66.1,82.4
2015-11,1.50,32.9,48.8,64.7
2015-12,3.04,29.6,43.0,56.5
2016-01,4.79,36.5,47.1,57.8
2016-02,1.78,35.6,51.4,67.2
2016-03,5.44,37.6,52.2,66.8
2016-04,0.76,38.6,56.2,73.8
2016-05,0.00,42.9,59.8,76.8
2016-06,0.00,50.7,71.6,92.5
2016-07,0.00,54.0,74.2,94.4
2016-08,0.00,52.9,72.5,92.1
2016-09,0.00,48.6,68.4,88.2
2016-10,2.53,44.8,60.6,76.4
2016-11,1.90,38.4,53.8,69.2
2016-12,2.99,33.0,45.4,57.8
2017-01,15.63,34.1,44.7,55.2
2017-02,8.19,38.1,48.2,58.4
2017-03,1.70,37.4,52.4,67.3
2017-04,1.90,39.3,55.1,70.9
2017-05,0.24,43.6,61.5,79.4
2017-06,0.00,49.9,70.3,90.7
2017-07,0.00,56.4,76.5,96.6
2017-08,0.00,57.1,75.7,94.3
2017-09,0.23,51.8,69.6,87.3
2017-10,0.04,44.3,63.1,82.0
2017-11,0.49,40.1,54.6,69.2
2017-12,0.12,29.0,47.7,66.4
2018-01,3.27,37.6,51.0,64.3
2018-02,0.18,31.9,48.4,65.0
2018-03,10.60,35.4,48.9,62.4
2018-04,0.62,38.3,55.6,73.0
2018-05,0.02,42.4,59.2,76.1
2018-06,0.02,47.3,67.4,87.4
